,Unnamed: 0,City_x,Reviewer_x,In/Outside,Spot_Character,SpotName,Entrance_Fee_YesorNo,Entrance_Fee,Entrance Fee(USD),City_y,SpotRating,TotalRatings,Reviewer_y,ReviewRating,ReviewTime,ReviewText,sentiment,confidence_score,confidence_level,key_words,reasoning,index,Country,City_name,Area(square km),Population(thousands),average_lunch,average_dinner,avg_lunch_USD,avg_supper_USD,standard_transit_fee,st_tr_fair_USD,time_from_Airport_to_Downtown,fare_from_A_to_D,A_to_D_USD
28,5,Alexandria,5,Outside,Heritage,Alexandria Ancient Roman Theater,O,,5.0,Alexandria,4.4,6132,viswesh muralitharan,5,5 months ago,"This place is a remarkable testament to the city’s ancient Roman history. This well-preserved site features 13 tiers of marble seating that once hosted musical performances and public gatherings. The amphitheater’s acoustics are impressive, allowing visitors to experience how sound traveled in ancient times. Surrounding the site are fascinating ruins, including mosaic flooring and remnants of Roman-era baths. The blend of history and architecture makes it a captivating visit. It’s a relatively small but significant attraction, perfect for history buffs and those exploring Alexandria’s rich past. A short yet memorable stop in the heart of the city!",positive,0.95,very_high,"remarkable, well-preserved, impressive, captivating, memorable","The review expresses strong positive feelings towards the site, using words like 'remarkable,' 'well-preserved,' 'impressive,' 'captivating,' and 'memorable.' It highlights the blend of history and architecture as making it a worthwhile visit, indicating satisfaction and enjoyment.",,"Egypt, Arab Rep.",Alexandria,"2,679","5,696.1",,,5.0,20.0,0.25,0.005,53,40,0.8
29,5,Alexandria,5,Outside,Heritage,Alexandria Ancient Roman Theater,O,,5.0,Alexandria,4.4,6132,Ihar Beliauski,3,2 months ago,"I visited the Alexandria Ancient Roman Theater, but unfortunately, it was closed at 3 PM, so I couldn’t go inside. I did manage to see a bit of the exterior, but honestly, it wasn’t all that impressive.

While outside, I did encounter some odd individuals, but that didn’t detract too much from the experience. If you’re able to visit inside, it might be worth checking out, but based on my brief time there, I didn’t find it to be particularly remarkable.",negative,0.75,high,"closed, 3 PM, not impressive, odd individuals, not remarkable","리뷰 작성자는 로마 극장이 3시에 문을 닫아 내부를 보지 못했고, 외부 모습도 인상적이지 않았다고 언급하며 실망감을 드러냈습니다. 또한 주변에서 이상한 사람들을 만난 경험을 이야기하며 전반적으로 부정적인 경험을 표현하고 있습니다. 'not impressive', 'not remarkable' 등의 표현이 부정적인 감정을 뒷받침합니다.",,"Egypt, Arab Rep.",Alexandria,"2,679","5,696.1",,,5.0,20.0,0.25,0.005,53,40,0.8
30,6,Alexandria,5,Inside,Heritage,Catacombs of Kom el Shoqafa,O,80.0,1.6,Alexandria,4.5,5383,Bill Lovett,3,a week ago,"Fascinating dive underground.  It is not large, there are no bodies to see, a few bones. Little decoration, unlike phaoronic tombs.

One above ground tomb is worth serious consideration.  The others were unexplained.

Other reviewers give 5 star because they have great guides breathing life into the site.",neutral,0.75,high,"underground, tombs, bones, guides, unexplained","The review presents a mixed view. It describes the site objectively ('not large', 'few bones', 'little decoration') with some reservations ('unexplained'). While acknowledging that other reviewers give high ratings due to good guides, the review itself doesn't express strong positive or negative feelings. The description is primarily informative rather than emotionally charged, leaning towards a neutral stance.",,"Egypt, Arab Rep.",Alexandria,"2,679","5,696.1",,,5.0,20.0,0.25,0.005,53,40,0.8
31,6,Alexandria,5,Inside,Heritage,Catacombs of Kom el Shoqafa,O,80.0,1.6,Alexandria,4.5,5383,Michelle Valdez,5,a month ago,"Dating back to the 2nd Century AD this archaeological site is renowned for its unique fusion of Egyptian, Greek, and Roman architectural styles, reflecting Alexandria’s diverse cultural heritage.

While the site is somewhat off the beaten path, its historical significance and the artistry of its carvings make it a must-see for history enthusiasts. The catacombs provide a poignant glimpse into ancient funerary practices and the blending of cultural traditions in Alexandria.",positive,0.95,very_high,"historical significance, must-see, artistry, unique fusion, cultural heritage","The review uses positive language such as ""renowned"", ""unique fusion"", ""must-see"", and highlights the ""historical significance"" and ""artistry"" of the site, expressing admiration and recommending it to history enthusiasts. The overall tone is enthusiastic and appreciative.",,"Egypt, Arab Rep.",Alexandria,"2,679","5,696.1",,,5.0,20.0,0.25,0.005,53,40,0.8
32,6,Alexandria,5,Inside,Heritage,Catacombs of Kom el Shoqafa,O,80.0,1.6,Alexandria,4.5,5383,viswesh muralitharan,5,5 months ago,"It is a fascinating blend of ancient Egyptian, Greek, and Roman architecture, making them a unique historical site. I recommend taking a guide as you need an explanation for what’s inside and about the descriptions of paintings or engravings. Descending about 99 spiral steps, you’ll explore three underground levels filled with intricate carvings, statues, and tombs. The chambers showcase a remarkable mix of cultural influences, with funerary art that’s both eerie and captivating. The highlight is the Hall of Caracalla and the central tomb, which are steeped in history and mystery. Though parts of the lower levels are inaccessible due to water, the experience is still incredible. A must-visit for history enthusiasts and adventure seekers!",positive,0.95,very_high,"fascinating, unique, incredible, must-visit, captivating","리뷰는 고대 이집트, 그리스, 로마 건축의 매혹적인 조화라고 묘사하며, 독특하고 놀라운 경험이라고 강조합니다. 'incredible', 'must-visit', 'captivating' 등의 긍정적인 단어를 사용하고 있으며, 역사 애호가와 모험가에게 추천하는 것을 통해 전반적으로 긍정적인 감정을 표현하고 있습니다.",,"Egypt, Arab Rep.",Alexandria,"2,679","5,696.1",,,5.0,20.0,0.25,0.005,53,40,0.8
33,6,Alexandria,5,Inside,Heritage,Catacombs of Kom el Shoqafa,O,80.0,1.6,Alexandria,4.5,5383,Oliver K,3,2 weeks ago,"Interesting site, but nothing compared to some sanctuary you can visit in many places in Egypt.
First, the tomb of a wealthy Roman Noble. Over the years, the site was transformed into a cemetery for common people.",neutral,0.75,high,"interesting site, nothing compared, Roman Noble, cemetery, common people","리뷰는 장소에 대한 흥미를 표현하고 있지만, 다른 장소와 비교하여 특별한 감탄을 나타내지는 않습니다. 또한, 역사적 사실을 설명하는 정보성 내용이 주를 이루고 있어 중립적인 감정으로 판단됩니다.",,"Egypt, Arab Rep.",Alexandria,"2,679","5,696.1",,,5.0,20.0,0.25,0.005,53,40,0.8
34,6,Alexandria,5,Inside,Heritage,Catacombs of Kom el Shoqafa,O,80.0,1.6,Alexandria,4.5,5383,Venugopal Bhat,4,2 weeks ago,Local guide’s help is required to visit this place. It is beautiful with architecture from ancient civilizations. Involves considerable walking and climbing for visiting all the places.,neutral,0.75,high,"local guide, beautiful, architecture, walking, climbing","The review contains both positive (beautiful architecture) and neutral (local guide required, walking and climbing involved) elements. It lacks strong positive or negative sentiment overall, making it mostly informational. The mention of 'beautiful' leans slightly positive, but it's balanced by the description of physical effort required.",,"Egypt, Arab Rep.",Alexandria,"2,679","5,696.1",,,5.0,20.0,0.25,0.005,53,40,0.8
35,7,Alexandria,5,Outside,Palace,Montaza Palace,O,50.0,1.0,Alexandria,4.5,17883,Hafsa Jellil,5,a week ago,"One of the best gardens I’ve ever visited!
The place is absolutely amazing?beautifully maintained and filled with greenery.
You can walk around or hop on a cart with a tour guide who will show you the most interesting parts of the palace.
You can also enjoy a picnic there, making it the perfect destination if you want to escape the hustle and bustle of the city center.",positive,0.95,very_high,"best gardens, amazing, beautifully maintained, perfect destination, escape","리뷰에서 'best', 'amazing', 'beautifully maintained', 'perfect destination' 등 긍정적인 표현이 다수 사용되었고, 도시의 번잡함에서 벗어날 수 있다는 점을 강조하며 만족감을 드러내고 있어 긍정적인 리뷰로 판단됩니다.",,"Egypt, Arab Rep.",Alexandria,"2,679","5,696.1",,,5.0,20.0,0.25,0.005,53,40,0.8
36,7,Alexandria,5,Outside,Palace,Montaza Palace,O,50.0,1.0,Alexandria,4.5,17883,Abdulrahman Qazzaz,5,2 months ago,"Montaza Palace is a palace and extensive gardens in the Montaza district of Alexandria, Egypt. It was built on a low plateau east of central Alexandria overlooking a beach on the Mediterranean Sea.

The extensive Montaza Palace grounds first had the Salamlek Palace, built in 1892 by Khedive Abbas II, the last Muhammad Ali Dynasty ruler to hold the Khedive title over the Khedivate of Egypt and Sudan. It was used as a hunting lodge and residence for his companion.

The larger El-Haramlek Palace and royal gardens were added to the Montaza Palace grounds, being built by King Fuad I in 1932, as a summer palace. It is in a mixture of Ottoman and Florentine styles, with two towers. One of these towers rises distinctively high above with elaborated Italian Renaissance design details. The palace has long open arcades facing the sea along each floor.

The palace is not open to the public but can be accessed by some private tours which are very pricey, and the Selamlik palace is now a hotel. However, everything else is open the public.

The vast gardens are very beautiful and the sea view from the park is also beautiful, the park underwent renovations recently and still there are parts of the park that are under renovation.

Overall a beautiful place and very peaceful, and hopefully one day the palace will be open to the public to admire its beauty.",positive,0.85,high,"beautiful, peaceful, gardens, sea view, renovations","The review expresses positive sentiments towards the Montaza Palace grounds, highlighting the beauty of the gardens and the sea view. While it mentions that the palace itself is not open to the public (a potential negative), the overall tone is positive, emphasizing the peaceful atmosphere and the hope for future accessibility. The words 'beautiful' and 'peaceful' strongly indicate a positive experience. The mention of renovations is presented neutrally, not as a major detractor from the experience.",,"Egypt, Arab Rep.",Alexandria,"2,679","5,696.1",,,5.0,20.0,0.25,0.005,53,40,0.8
37,7,Alexandria,5,Outside,Palace,Montaza Palace,O,50.0,1.0,Alexandria,4.5,17883,Ihar Beliauski,3,2 months ago,"Visiting Montaza Palace was a bit underwhelming. While the palace itself is impressive from the outside, you are required to pay an additional fee to enter, which felt a bit excessive. The surrounding gardens, though beautiful, were also not in the best condition during my visit, as some areas were under renovation and a bit dirty.

The location is stunning, with views of the sea, but the lack of accessibility to most of the palace and surrounding areas made it hard to fully appreciate. It’s a shame, as it could be a more remarkable experience with better maintenance and clearer visitor access. Overall, it’s worth a visit for the exterior views, but don’t expect too much inside.",negative,0.85,high,"underwhelming, additional fee, renovation, dirty, lack of accessibility","The review expresses disappointment with the Montaza Palace. While acknowledging the impressive exterior and stunning location, the reviewer uses negative terms like ""underwhelming,"" criticizes the additional fee for entry, mentions the poor condition of the gardens due to renovation and dirtiness, and points out the lack of accessibility, ultimately concluding that it's not worth expecting too much inside.",,"Egypt, Arab Rep.",Alexandria,"2,679","5,696.1",,,5.0,20.0,0.25,0.005,53,40,0.8
38,7,Alexandria,5,Outside,Palace,Montaza Palace,O,50.0,1.0,Alexandria,4.5,17883,Qais Aldanani,5,a month ago,"A place that you must visit in Alexandaria.

Multiple views available, you can feel the tranquility whether front the beach or between the trees on the grass where you might look to the sky and the moon in the night.

You need more than 6 hours to enjoy your stay there, I’ve missed a lot of views because I was busy and need to leave at earliest ??",positive,0.95,very_high,"must visit, tranquility, views, enjoy, beach","리뷰는 알렉산드리아의 '꼭 방문해야 할 곳'이라고 칭찬하며, '평온함'을 느낄 수 있는 다양한 '뷰'를 강조합니다. '해변'과 '밤하늘'을 언급하며 긍정적인 경험을 묘사하고 있으며, 충분히 '즐기기' 위해서는 6시간 이상 필요하다고 말하는 점에서 높은 만족도를 나타냅니다. 마지막 문장에서 아쉬움을 표현했지만, 전체적인 맥락은 긍정적입니다.",,"Egypt, Arab Rep.",Alexandria,"2,679","5,696.1",,,5.0,20.0,0.25,0.005,53,40,0.8
39,7,Alexandria,5,Outside,Palace,Montaza Palace,O,50.0,1.0,Alexandria,4.5,17883,Oliver K,3,a month ago,"Interesting Palace in a nice setting and parc.
Montaza was the main residence of the penultimate King of Egypt Farouk.
For political reasons, he sailed to Monaco and Italy where he died at an early age.
He let the image of a King who loved the royal life, many royal palaces, refined dining and luxurious life style. Corruption was widespread under his reign although the ordinary people suffer from difficult living conditions.
Best to be visited with a small electric car unless you like to walk one hour or more.",neutral,0.75,high,"palace, King Farouk, history, electric car, walk","The review provides historical information about the palace and King Farouk. It mentions corruption but doesn't express strong negative feelings about the place itself.  The suggestion about the electric car is practical information, not an emotional reaction. The overall tone is informative and descriptive rather than expressing strong positive or negative sentiment.",,"Egypt, Arab Rep.",Alexandria,"2,679","5,696.1",,,5.0,20.0,0.25,0.005,53,40,0.8
